study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	read_count	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_md5	fastq_ftp	submitted_md5	submitted_ftp	submitted_format	sample_alias
PRJEB49093	SAMEA13188675	ERS10792212	ERX8573846	ERR9030436	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_2-34-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_2-34-illumina	webin-reads-mada_2-34-illumina	ea3d454f06e1897346561cbe64987a24;58ba890fce8456267989886097ba9cc6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030436/ERR9030436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030436/ERR9030436_2.fastq.gz	dfdd8d6479f5e034ee21e1c8b5b2a3e3;ec35e605e21c87ecf0d11c7883420081	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030436/mada_2-34.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030436/mada_2-34.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_2-34
PRJEB49093	SAMEA13188696	ERS10792233	ERX8573847	ERR9030437	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	1180583	MinION sequencing; Raw reads: mada_1-5-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-5-nanopore	webin-reads-mada_1-5-nanopore	203c5f522e964dc30654fb4981ee98f6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030437/ERR9030437.fastq.gz	6944d3378c14fe150368e82b17e606de	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030437/mada_1-5.subsampled.fastq.gz	FASTQ	mada_1-5
PRJEB49093	SAMEA13188720	ERS10792257	ERX8573848	ERR9030438	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	1259763	MinION sequencing; Raw reads: mada_136-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_136-nanopore	webin-reads-mada_136-nanopore	7111de7e1313393bb490c3581b5ba553	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030438/ERR9030438.fastq.gz	337b531b410ba78ec4d1d8bd892d5a1b	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030438/mada_136.subsampled.fastq.gz	FASTQ	mada_136
PRJEB49093	SAMEA13188742	ERS10792279	ERX8573849	ERR9030439	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	1780611	MinION sequencing; Raw reads: mada_142-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_142-nanopore	webin-reads-mada_142-nanopore	9fc931d8d6f4655d82d88b70cfdf96aa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030439/ERR9030439.fastq.gz	fe4ebd9aafb6d9cd12dea0893725d3d9	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030439/mada_142.subsampled.fastq.gz	FASTQ	mada_142
PRJEB49093	SAMEA13188773	ERS10792310	ERX8573850	ERR9030440	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	98227	MinION sequencing; Raw reads: R21408-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R21408-nanopore	webin-reads-R21408-nanopore	ff83fa9e4dce2b1db8069c34bdf4f3f7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030440/ERR9030440.fastq.gz	103f63ffa96578985328265867b54017	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030440/R21408.subsampled.fastq.gz	FASTQ	R21408
PRJEB49093	SAMEA13188668	ERS10792205	ERX8573852	ERR9030442	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-36-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-36-illumina	webin-reads-mada_1-36-illumina	4f25249e588bf22454153bccd7bac0bb;2c312840328dc60f24c67d82cef6436b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030442/ERR9030442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030442/ERR9030442_2.fastq.gz	39a936cec1a448315ce5be2c9751405d;bb3348950f69eb7bdc8af5665c0e9674	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030442/mada_1-36.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030442/mada_1-36.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-36
PRJEB49093	SAMEA13188711	ERS10792248	ERX8573853	ERR9030443	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_113-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_113-illumina	webin-reads-mada_113-illumina	0d8635782ffff15e793fb7cd4a39f274;a545d0a07b84025dd34ad57b7c52827c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030443/ERR9030443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030443/ERR9030443_2.fastq.gz	80e6be6ccb2b1e8ce2154a082d72dfd5;f6f4cf03a7f6aaed11c811792968fa5b	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030443/mada_113.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030443/mada_113.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_113
PRJEB49093	SAMEA13188669	ERS10792206	ERX8573855	ERR9030445	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_120-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_120-illumina	webin-reads-mada_120-illumina	fa45faadea5fc0162e8c656177f8dd5d;e9c0920da730d917a19eaf6d5a394a56	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030445/ERR9030445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030445/ERR9030445_2.fastq.gz	6c7416311c30cf6255bfdd1ae114fe6b;8032768282b01ddacb61048884cd3577	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030445/mada_120.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030445/mada_120.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_120
PRJEB49093	SAMEA13188730	ERS10792267	ERX8573856	ERR9030446	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_105-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_105-illumina	webin-reads-mada_105-illumina	01467db35c5c34cb2f2e0824e3f8fcda;9110fe82f4cb74c0dc3f57cf888fef56	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030446/ERR9030446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030446/ERR9030446_2.fastq.gz	ac746710b4eaa5237914d2de2d351819;64ca1765bc18bdca484ecc2fc521a155	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030446/mada_105.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030446/mada_105.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_105
PRJEB49093	SAMEA13188786	ERS10792323	ERX8573857	ERR9030447	1773	Mycobacterium tuberculosis	ILLUMINA	NextSeq 500		PAIRED	WGS	GENOMIC	unspecified	1752928	NextSeq 500 sequencing; Raw reads: R15311-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R15311-illumina	webin-reads-R15311-illumina	9582552bd26abb236fd64190c4502fec;25aec03b28a636265d8b14c6e6673629	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030447/ERR9030447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030447/ERR9030447_2.fastq.gz	95523b9c787ef6ef3cacaca0ddeb3165;9a1d1dd0c41e4f682caa797e564f1e63	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030447/R15311.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030447/R15311.subsampled.R2.fastq.gz	FASTQ;FASTQ	R15311
PRJEB49093	SAMEA13188695	ERS10792232	ERX8573858	ERR9030448	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	120762	MinION sequencing; Raw reads: mada_126-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_126-nanopore	webin-reads-mada_126-nanopore	52a27b2287a70eff2bbcc60279614278	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030448/ERR9030448.fastq.gz	e75ca09de82ae8c597c420b1d836c3b3	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030448/mada_126.subsampled.fastq.gz	FASTQ	mada_126
PRJEB49093	SAMEA13188697	ERS10792234	ERX8573859	ERR9030449	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	152845	MinION sequencing; Raw reads: mada_122-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_122-nanopore	webin-reads-mada_122-nanopore	038dc090fc4b2937fb76643354f200d2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030449/ERR9030449.fastq.gz	cae29c1e678b7ac790576f13cb72fee6	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030449/mada_122.subsampled.fastq.gz	FASTQ	mada_122
PRJEB49093	SAMEA13188673	ERS10792210	ERX8573860	ERR9030450	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-53-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-53-illumina	webin-reads-mada_1-53-illumina	e7c65d87d579f755394df69a616a48f8;08a4b4ab328baadf299261a497617175	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030450/ERR9030450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030450/ERR9030450_2.fastq.gz	67db2295156adedc96851fcf31438e06;644cae627005e938dcb99a16a2b95db8	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030450/mada_1-53.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030450/mada_1-53.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-53
PRJEB49093	SAMEA13188719	ERS10792256	ERX8573861	ERR9030451	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_118-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_118-illumina	webin-reads-mada_118-illumina	38035b01734cd72f09f8af4844ca584e;b61d988322e696f75ace52ea156b4cae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030451/ERR9030451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030451/ERR9030451_2.fastq.gz	958486fa01d7b9191b9a09e84bad8ead;d22241acac0db0589bde51f09c010a52	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030451/mada_118.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030451/mada_118.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_118
PRJEB49093	SAMEA13188737	ERS10792274	ERX8573862	ERR9030452	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	116450	MinION sequencing; Raw reads: mada_115-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_115-nanopore	webin-reads-mada_115-nanopore	eacec880c6e6003571edb188e8e680c6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030452/ERR9030452.fastq.gz	0f99553f18af02120ee9ca4e3c23ca9f	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030452/mada_115.subsampled.fastq.gz	FASTQ	mada_115
PRJEB49093	SAMEA13188739	ERS10792276	ERX8573863	ERR9030453	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-17-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-17-illumina	webin-reads-mada_1-17-illumina	8c19003ef33117c640e434e2e0fb0af7;83c12516f41dcccfbab0b0b77bed5170	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030453/ERR9030453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030453/ERR9030453_2.fastq.gz	42ac44d74b00fa5cee178c6fb0086a99;4258a9e593221c3a448cebcc5e44ecc1	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030453/mada_1-17.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030453/mada_1-17.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-17
PRJEB49093	SAMEA13188769	ERS10792306	ERX8573864	ERR9030454	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	179978	MinION sequencing; Raw reads: R37765-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R37765-nanopore	webin-reads-R37765-nanopore	64be1408698fce005d13deef5079e34a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030454/ERR9030454.fastq.gz	acb12432e72d8504b1140f0d7c0dc506	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030454/R37765.subsampled.fastq.gz	FASTQ	R37765
PRJEB49093	SAMEA13188738	ERS10792275	ERX8573865	ERR9030455	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_137-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_137-illumina	webin-reads-mada_137-illumina	666057f0daa6ce1e398dbc03e336c9da;06f7ea62ea2b3abf990d3a7c37b94120	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030455/ERR9030455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030455/ERR9030455_2.fastq.gz	bc281535307bf0d57e23de23ddec28b5;b2c97174b4463ab15b99227489328af6	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030455/mada_137.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030455/mada_137.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_137
PRJEB49093	SAMEA13188725	ERS10792262	ERX8573866	ERR9030456	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-19-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-19-illumina	webin-reads-mada_1-19-illumina	eff4483f51beb2bd5bdbb8852033bacd;88d982214d445524c7aef65016d5bb02	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030456/ERR9030456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030456/ERR9030456_2.fastq.gz	532c7caeec609fb6d04fc9199559f22a;b3eeb909e8954836e031d9e548f23043	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030456/mada_1-19.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030456/mada_1-19.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-19
PRJEB49093	SAMEA13188731	ERS10792268	ERX8573867	ERR9030457	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_125-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_125-illumina	webin-reads-mada_125-illumina	1a6f17153ba98bc6b35cd3524c91b68d;b81727f85ab41381287a849ba3b6fe94	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030457/ERR9030457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030457/ERR9030457_2.fastq.gz	78c08d8c1afb077eb99b60db6e3fc775;794fbf3a48e0e82e10d9ff2d91c9c0b9	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030457/mada_125.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030457/mada_125.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_125
PRJEB49093	SAMEA13188708	ERS10792245	ERX8573868	ERR9030458	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_151-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_151-illumina	webin-reads-mada_151-illumina	c3625f83a263d4eff66c7645bb969049;1f79a0f2e7f990e8d5d34a833b4d039c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030458/ERR9030458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030458/ERR9030458_2.fastq.gz	5beaf83f8cd842e3f281f7762893914c;02b796ba6ffc5a66affea8b30ae9c7e4	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030458/mada_151.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030458/mada_151.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_151
PRJEB49093	SAMEA13188772	ERS10792309	ERX8573869	ERR9030459	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1592768	Illumina HiSeq 2500 sequencing; Raw reads: R27725-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R27725-illumina	webin-reads-R27725-illumina	5ec859ff3172d8f793e599266da0492a;666ad1a32b32512202069652cb3bdd7a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030459/ERR9030459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030459/ERR9030459_2.fastq.gz	e7a20941c3a8d3c3cdee2f6841c94a22;7ea6be8ea9e984c36481c4eb32548bce	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030459/R27725.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030459/R27725.subsampled.R2.fastq.gz	FASTQ;FASTQ	R27725
PRJEB49093	SAMEA13188684	ERS10792221	ERX8573870	ERR9030460	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-47-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-47-illumina	webin-reads-mada_1-47-illumina	541bfaaddca57232c4ac485f45912736;1bcee4927189f804bab9c52beee50879	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030460/ERR9030460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030460/ERR9030460_2.fastq.gz	8954e7abfc723e080d18334caf814bd7;4a432edf87ead3377fb8b425775bfedc	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030460/mada_1-47.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030460/mada_1-47.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-47
PRJEB49093	SAMEA13188779	ERS10792316	ERX8573871	ERR9030461	1773	Mycobacterium tuberculosis	ILLUMINA	NextSeq 500		PAIRED	WGS	GENOMIC	unspecified	1752928	NextSeq 500 sequencing; Raw reads: R23146-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R23146-illumina	webin-reads-R23146-illumina	391dac248aa3bb2e6a86b2e57186bb00;029724c542e684de26ec024566859f18	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030461/ERR9030461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030461/ERR9030461_2.fastq.gz	9bad96ce6d4e610ca12659faf5429666;b8dfb4af26022959d5de38a4cc5d5d66	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030461/R23146.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030461/R23146.subsampled.R2.fastq.gz	FASTQ;FASTQ	R23146
PRJEB49093	SAMEA13188779	ERS10792316	ERX8573872	ERR9030462	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	310252	MinION sequencing; Raw reads: R23146-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R23146-nanopore	webin-reads-R23146-nanopore	16728d9989f4bceb2d1eaad6b94dff3c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030462/ERR9030462.fastq.gz	68fca88eae2306c9f6eb4fe4a98abfd5	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030462/R23146.subsampled.fastq.gz	FASTQ	R23146
PRJEB49093	SAMEA13188671	ERS10792208	ERX8573873	ERR9030463	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-51-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-51-illumina	webin-reads-mada_1-51-illumina	c8c533ca5d34d83833fee085f6ad1120;63754681cb4cd5302b557b27948b5db9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030463/ERR9030463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030463/ERR9030463_2.fastq.gz	feac5a827be18aad986cd7c5ee65be1c;fe37d3ce34ffce9f0c0499f4be79b427	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030463/mada_1-51.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030463/mada_1-51.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-51
PRJEB49093	SAMEA13188694	ERS10792231	ERX8573874	ERR9030464	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_154-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_154-illumina	webin-reads-mada_154-illumina	216cfa978a16bb3613df6da45c56ab85;71d3549426c305b84d5b4a064f9ef1ce	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030464/ERR9030464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030464/ERR9030464_2.fastq.gz	07a3fb8fece6d6caf00ef00259647293;ba121c4a7c6a4b174ab1521fb8ba13b2	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030464/mada_154.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030464/mada_154.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_154
PRJEB49093	SAMEA13188781	ERS10792318	ERX8573875	ERR9030465	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	152443	MinION sequencing; Raw reads: R23571-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R23571-nanopore	webin-reads-R23571-nanopore	1b898c2e8f099727b8361d7148d3213a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030465/ERR9030465.fastq.gz	2e45b75424b70685a732cc35efd97202	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030465/R23571.subsampled.fastq.gz	FASTQ	R23571
